Iteration,T-Red Collected,T- Green Collected,T- Yellow Collected,T- Blue Collected,Cur. Lrn Req.,Cur. Teach Resp.,Cur. RandomWalk States,Cur. Target Carry States,Cum. Lrn. Req.,Cum. Teach. Resp.,Direct Learn Cum,Buf Learn Cum.,Cum. Pass Learn,Cum Targets Carried,Cur. Known St. Red,Cur. Known St. Green,Cur. Known St. Yellow,Cur. Known St. Blue,Cur. 0 Cond. Known,Cur. 1 Cond. Known,Cur. 2 Cond. Known,Cur. 3 Cond. Known,Cur. 4 Cond. Known, Known St. RG, Known St. RY, Known St. RB, Known St. GY, Known St. GB, Known St. YB, Known St. RGY, Known St. RGB, Known St. RYB, Known St. GYB, Known St. RGYB
470,0,0,0,1,27,6,0,6,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

480,0,0,0,1,27,6,0,6,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

490,0,0,0,1,27,6,0,6,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

500,0,0,0,1,27,6,0,6,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

510,0,0,0,1,17,1,10,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

520,0,0,0,1,17,1,12,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

530,0,0,0,1,17,1,12,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

540,0,0,0,1,17,1,12,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

550,0,0,0,1,16,1,12,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

560,0,0,0,1,15,1,14,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

570,0,0,0,1,13,1,16,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

580,0,0,0,1,13,1,16,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

590,0,0,0,1,12,0,18,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

600,0,0,0,1,11,0,19,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

610,0,0,0,1,11,0,19,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

620,0,0,0,1,10,0,19,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

630,0,0,0,1,10,0,20,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

640,0,0,0,1,10,0,20,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

650,0,0,0,1,10,0,20,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

660,0,0,0,1,9,0,21,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

670,0,0,0,1,9,0,21,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

680,0,0,0,1,9,0,21,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

690,0,0,0,1,9,0,21,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

700,0,0,0,1,9,0,21,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

710,0,0,0,1,8,0,22,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

720,0,0,0,1,8,0,22,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

730,0,0,0,1,6,0,23,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

740,0,0,0,1,4,0,26,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

750,0,0,0,1,3,0,27,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

760,1,0,0,1,3,0,27,9,27,6,6,0,0,1,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

770,1,0,0,1,3,0,27,8,27,6,6,0,0,2,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

780,1,0,0,1,2,0,28,8,27,6,6,0,0,2,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

790,1,0,0,1,1,0,28,8,27,6,6,0,0,2,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

800,1,0,0,1,1,0,29,8,27,6,6,0,0,2,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

810,1,0,0,1,1,0,29,8,27,6,6,0,0,2,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

820,1,0,0,1,0,0,31,8,27,6,6,0,0,2,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

830,1,0,0,1,0,0,31,8,27,6,6,0,0,2,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

840,1,0,0,1,0,0,31,8,27,6,6,0,0,2,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

850,1,0,0,1,0,0,31,8,27,6,6,0,0,2,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

860,1,0,0,1,0,0,31,8,27,6,6,0,0,2,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

870,1,0,1,1,0,0,31,7,27,6,6,0,0,3,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

880,2,0,1,1,0,0,31,7,27,6,6,0,0,3,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

890,2,0,1,1,0,0,32,6,27,6,6,0,0,4,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

900,2,0,1,1,0,0,32,6,27,6,6,0,0,4,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

910,2,0,1,1,0,0,32,6,27,6,6,0,0,4,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

920,2,0,1,1,0,0,32,6,27,6,6,0,0,4,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

930,2,0,1,1,0,0,32,6,27,6,6,0,0,4,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

940,2,0,1,1,0,0,32,6,27,6,6,0,0,4,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

950,2,0,1,1,0,0,32,6,27,6,6,0,0,4,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

960,2,0,1,1,0,0,32,6,27,6,6,0,0,4,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

970,2,0,1,1,0,0,32,6,27,6,6,0,0,4,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

980,2,1,1,1,0,0,32,6,27,6,6,0,0,4,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

990,2,1,1,1,0,0,32,5,27,6,6,0,0,5,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

1000,2,1,1,1,0,0,32,5,27,6,6,0,0,5,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

1010,2,1,1,1,0,0,32,5,27,6,6,0,0,5,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

1020,2,1,1,1,2,0,30,5,29,6,6,0,0,5,12,11,11,12,0,34,6,0,0,2,1,1,1,1,0,0,0,0,0,0,

1030,2,1,1,1,3,1,28,5,30,7,7,0,0,5,13,11,11,12,0,33,7,0,0,2,1,2,1,1,0,0,0,0,0,0,

1040,3,1,1,1,3,1,28,5,30,7,7,0,0,5,13,11,11,12,0,33,7,0,0,2,1,2,1,1,0,0,0,0,0,0,

1050,3,1,1,1,3,1,27,6,30,7,7,0,0,5,13,11,11,12,0,33,7,0,0,2,1,2,1,1,0,0,0,0,0,0,

1060,3,1,1,1,7,1,23,6,34,7,7,0,0,5,13,11,11,12,0,33,7,0,0,2,1,2,1,1,0,0,0,0,0,0,

1070,3,1,1,1,7,2,22,6,34,8,8,0,0,5,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1080,3,1,1,1,7,2,22,6,34,8,8,0,0,5,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1090,3,1,1,1,7,2,21,7,34,8,8,0,0,5,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1100,3,1,1,1,7,2,19,9,34,8,8,0,0,5,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1110,3,1,1,1,7,2,19,9,34,8,8,0,0,5,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1120,3,1,1,1,7,2,19,8,34,8,8,0,0,6,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1130,3,1,1,1,7,2,19,8,34,8,8,0,0,6,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1140,3,1,1,1,7,2,19,8,34,8,8,0,0,6,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1150,3,1,1,1,8,2,18,8,35,8,8,0,0,6,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1160,3,1,1,1,8,2,18,8,35,8,8,0,0,6,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1170,3,1,1,1,9,2,17,8,36,8,8,0,0,6,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1180,3,1,1,1,9,2,17,8,36,8,8,0,0,6,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1190,3,1,1,1,9,2,17,8,36,8,8,0,0,6,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1200,3,1,1,1,9,2,17,8,36,8,8,0,0,6,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1210,3,1,1,1,9,2,17,8,36,8,8,0,0,6,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1220,3,1,1,1,9,2,17,8,36,8,8,0,0,6,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1230,4,1,1,1,10,2,16,7,37,8,8,0,0,7,13,12,11,12,0,32,8,0,0,2,1,2,1,2,0,0,0,0,0,0,

1240,4,1,1,1,10,3,15,7,37,9,9,0,0,7,13,12,12,12,0,31,9,0,0,3,1,2,1,2,0,0,0,0,0,0,

1250,4,1,1,1,10,3,15,7,37,9,9,0,0,7,13,12,12,12,0,31,9,0,0,3,1,2,1,2,0,0,0,0,0,0,

1260,4,1,1,1,10,3,15,7,37,9,9,0,0,7,13,12,12,12,0,31,9,0,0,3,1,2,1,2,0,0,0,0,0,0,

1270,4,1,1,2,11,3,15,7,38,9,9,0,0,7,13,12,12,12,0,31,9,0,0,3,1,2,1,2,0,0,0,0,0,0,

1280,4,1,1,2,11,4,14,6,38,10,10,0,0,8,13,12,12,13,0,30,10,0,0,3,2,2,1,2,0,0,0,0,0,0,

1290,4,1,1,2,11,4,14,6,38,10,10,0,0,8,13,12,12,13,0,30,10,0,0,3,2,2,1,2,0,0,0,0,0,0,

1300,4,1,1,2,11,4,14,6,38,10,10,0,0,8,13,12,12,13,0,30,10,0,0,3,2,2,1,2,0,0,0,0,0,0,

1310,4,1,1,2,12,5,12,6,39,11,11,0,0,8,13,13,12,13,0,29,11,0,0,3,2,2,2,2,0,0,0,0,0,0,

1320,4,1,1,2,13,6,10,6,40,12,12,0,0,8,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1330,4,1,1,2,13,6,10,6,40,12,12,0,0,8,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1340,4,1,1,2,13,6,10,6,40,12,12,0,0,8,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1350,4,1,1,2,13,6,10,6,40,12,12,0,0,8,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1360,4,1,1,2,13,6,10,6,40,12,12,0,0,8,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1370,4,1,1,3,14,6,10,6,41,12,12,0,0,8,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1380,4,1,1,3,15,6,9,5,42,12,12,0,0,9,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1390,4,1,1,3,16,6,8,5,43,12,12,0,0,9,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1400,4,1,2,3,16,6,8,5,43,12,12,0,0,9,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1410,4,1,2,3,16,6,8,4,43,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1420,4,1,2,3,16,6,8,4,43,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1430,4,1,2,3,16,6,8,4,43,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1440,4,1,2,3,16,6,7,5,43,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1450,4,1,2,3,16,6,7,5,43,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1460,4,1,2,3,16,6,7,5,43,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1470,4,1,2,3,16,6,7,5,43,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1480,4,1,2,3,16,6,7,5,43,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1490,4,1,2,3,16,6,8,5,43,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1500,4,1,2,3,17,6,7,5,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1510,4,1,2,3,17,6,7,5,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1520,4,1,2,3,15,6,8,6,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1530,4,1,2,3,14,5,10,6,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1540,4,1,2,3,14,5,10,6,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1550,4,1,2,3,14,5,10,6,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1560,4,1,2,3,10,5,11,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1570,4,1,2,3,10,4,12,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1580,4,1,2,3,10,4,12,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1590,4,1,2,3,10,4,12,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1600,4,1,2,3,10,4,12,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1610,4,1,2,3,10,4,12,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1620,4,1,2,3,10,4,13,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1630,4,1,2,3,10,4,13,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1640,4,1,2,3,10,4,13,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1650,4,1,2,3,9,4,14,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1660,4,1,2,3,9,4,14,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1670,4,1,2,3,8,4,15,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1680,4,1,2,4,8,4,15,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1690,4,1,2,4,8,4,15,9,44,12,12,0,0,10,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1700,4,1,2,4,8,4,15,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1710,4,1,2,4,8,4,15,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1720,4,1,2,4,8,4,15,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1730,4,1,2,4,7,4,17,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1740,4,1,2,4,7,3,18,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1750,4,1,2,4,7,3,18,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1760,4,1,2,4,7,3,18,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1770,4,1,2,4,6,3,19,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1780,4,1,2,4,6,2,21,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1790,4,1,2,4,6,2,21,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1800,4,1,2,4,6,2,21,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1810,4,1,2,4,5,1,23,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1820,4,1,2,4,4,0,25,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

1830,4,1,2,4,4,0,25,8,44,12,12,0,0,11,13,13,13,13,0,28,12,0,0,4,2,2,2,2,0,0,0,0,0,0,

